Match ID,sbti_uid,forbes_uid,sbti_company,forbes_company,Similarity Score,sbti_fobes_uids
sbti_forbes_1049,SBTI_1049,Forbes_980,Chiquita Brands International Sàrl,Restaurant Brands International,72,SBTI_1049Forbes_980
sbti_forbes_2780,SBTI_2780,Forbes_845,ITV,ITC,67,SBTI_2780Forbes_845
sbti_forbes_3130,SBTI_3130,Forbes_947,La Lorraine Bakery Group,Julius Baer Group,63,SBTI_3130Forbes_947
sbti_forbes_1642,SBTI_1642,Forbes_984,Elektro-Isola A/S,Arrow Electronics,59,SBTI_1642Forbes_984
sbti_forbes_1716,SBTI_1716,Forbes_1432,Epiroc AB,Epiroc,80,SBTI_1716Forbes_1432
sbti_forbes_1018,SBTI_1018,Forbes_1998,"Changsha Ruichu Precision Machinery Co., Ltd.",Sichuan Changhong Electric,47,SBTI_1018Forbes_1998
sbti_forbes_3328,SBTI_3328,Forbes_826,M&C Saatchi PLC.,St. James's Place,52,SBTI_3328Forbes_826
sbti_forbes_300,SBTI_300,Forbes_181,Amprion GmbH,Anglo American,54,SBTI_300Forbes_181
sbti_forbes_3237,SBTI_3237,Forbes_1047,Lineas NV,Wan Hai Lines,64,SBTI_3237Forbes_1047
sbti_forbes_3159,SBTI_3159,Forbes_187,Landsec,Linde,67,SBTI_3159Forbes_187
sbti_forbes_5340,SBTI_5340,Forbes_28,TenneT Holding B.V.,Tencent Holdings,76,SBTI_5340Forbes_28
sbti_forbes_4344,SBTI_4344,Forbes_1867,PT Samora Usaha Makmur,PT Saratoga Investama Sedaya,56,SBTI_4344Forbes_1867
sbti_forbes_3401,SBTI_3401,Forbes_1495,Maple Leaf Foods Inc.,Marfrig Global Foods,55,SBTI_3401Forbes_1495
sbti_forbes_2193,SBTI_2193,Forbes_1402,Graham Packaging,Packaging Corp of America,59,SBTI_2193Forbes_1402
sbti_forbes_3756,SBTI_3756,Forbes_518,Nativa Srl SB,Bank Central Asia,53,SBTI_3756Forbes_518
sbti_forbes_1289,SBTI_1289,Forbes_90,Crystal International Group Limited,American International Group,70,SBTI_1289Forbes_90
sbti_forbes_70,SBTI_70,Forbes_990,Acer Inc.,Centrica,62,SBTI_70Forbes_990
sbti_forbes_1290,SBTI_1290,Forbes_594,CSL Limited,Vedanta Limited,54,SBTI_1290Forbes_594
sbti_forbes_4844,SBTI_4844,Forbes_1870,SHL Medical,E-L Financial,58,SBTI_4844Forbes_1870
sbti_forbes_3404,SBTI_3404,Forbes_1711,Marimekko Corporation,Sumec Corporation,74,SBTI_3404Forbes_1711
sbti_forbes_1298,SBTI_1298,Forbes_475,CTEK AB,SEB AB,62,SBTI_1298Forbes_475
sbti_forbes_4123,SBTI_4123,Forbes_1412,Pakistan Services Limited,Quanta Services,60,SBTI_4123Forbes_1412
sbti_forbes_482,SBTI_482,Forbes_1106,AUCNET INC.,AutoNation,60,SBTI_482Forbes_1106
sbti_forbes_3571,SBTI_3571,Forbes_1627,MiljöMatematik Malmö AB,Commercial International Bank,48,SBTI_3571Forbes_1627
sbti_forbes_2817,SBTI_2817,Forbes_660,Jamestown,Aeon,62,SBTI_2817Forbes_660
sbti_forbes_5327,SBTI_5327,Forbes_498,Telenor Group,Lenovo Group,80,SBTI_5327Forbes_498
sbti_forbes_2698,SBTI_2698,Forbes_247,Inteplast Group,NatWest Group,79,SBTI_2698Forbes_247
sbti_forbes_17,SBTI_17,Forbes_478,A.G. Barr plc,Barrick Gold,58,SBTI_17Forbes_478
sbti_forbes_3505,SBTI_3505,Forbes_1570,Menu and More AG,Adani Green Energy,53,SBTI_3505Forbes_1570
sbti_forbes_5587,SBTI_5587,Forbes_495,"Trayton Furniture(Jiaxing) Co., Ltd",Evergreen Marine Corp. (Taiwan),47,SBTI_5587Forbes_495
sbti_forbes_603,SBTI_603,Forbes_5,"BayCurrent Consulting, Inc.",China Construction Bank,54,SBTI_603Forbes_5
sbti_forbes_3859,SBTI_3859,Forbes_337,NIRU Group,NN Group,78,SBTI_3859Forbes_337
sbti_forbes_2670,SBTI_2670,Forbes_368,Ingram Micro,China Unicom,58,SBTI_2670Forbes_368
sbti_forbes_179,SBTI_179,Forbes_283,Akila,KIA,75,SBTI_179Forbes_283
sbti_forbes_3181,SBTI_3181,Forbes_617,Lebronze alloys,Halliburton,54,SBTI_3181Forbes_617
sbti_forbes_5770,SBTI_5770,Forbes_897,VARTA AG,E-mart ,57,SBTI_5770Forbes_897
sbti_forbes_4184,SBTI_4184,Forbes_923,"Penta-Ocean Construction CO., LTD",Shanghai Construction ,62,SBTI_4184Forbes_923
sbti_forbes_3228,SBTI_3228,Forbes_1614,Lightsource bp,NiSource,64,SBTI_3228Forbes_1614
sbti_forbes_2511,SBTI_2511,Forbes_742,Hopkins Architects Limited,United Airlines Holdings,64,SBTI_2511Forbes_742
sbti_forbes_6061,SBTI_6061,Forbes_1602,"Yancheng Yide Plastic Packaging Co., Ltd.",Tingyi Holding,50,SBTI_6061Forbes_1602
sbti_forbes_3192,SBTI_3192,Forbes_967,Legal & General Reinsurance,Reinsurance Group of America,64,SBTI_3192Forbes_967
sbti_forbes_4210,SBTI_4210,Forbes_974,"Pharmaron Beijing Co., Ltd.",Molson Coors Brewing,55,SBTI_4210Forbes_974
sbti_forbes_1452,SBTI_1452,Forbes_814,Diamond Energy Pty Ltd.,Diamondback Energy,70,SBTI_1452Forbes_814
sbti_forbes_734,SBTI_734,Forbes_98,BMT,IBM,67,SBTI_734Forbes_98
sbti_forbes_668,SBTI_668,Forbes_1019,BES Group (British Engineering Services Ltd),Shaanxi Construction Engineering Group,62,SBTI_668Forbes_1019
sbti_forbes_4734,SBTI_4734,Forbes_923,"Seaflower (Shanghai) Marine Co.,Ltd",Shanghai Construction ,57,SBTI_4734Forbes_923
sbti_forbes_508,SBTI_508,Forbes_1240,Autostrade per l’Italia,Datang International Power,57,SBTI_508Forbes_1240
sbti_forbes_2887,SBTI_2887,Forbes_799,JSW Energy Limited,Siemens Energy,69,SBTI_2887Forbes_799
sbti_forbes_1328,SBTI_1328,Forbes_1711,DAIKEN CORPORATION,Sumec Corporation,74,SBTI_1328Forbes_1711
sbti_forbes_5767,SBTI_5767,Forbes_502,Vantiva SA,Aviva,67,SBTI_5767Forbes_502
sbti_forbes_4996,SBTI_4996,Forbes_315,Source 24/7 Recruitment,EOG Resources,50,SBTI_4996Forbes_315
sbti_forbes_5836,SBTI_5836,Forbes_1529,Vina Polkura SA,Las Vegas Sands,53,SBTI_5836Forbes_1529
sbti_forbes_4841,SBTI_4841,Forbes_1711,Shinwon Corporation,Sumec Corporation,72,SBTI_4841Forbes_1711
sbti_forbes_2076,SBTI_2076,Forbes_432,Gebrüder Weiss GmbH,General Mills,52,SBTI_2076Forbes_432
sbti_forbes_3219,SBTI_3219,Forbes_191,"Lianhe Chemical Technology(Taizhou) Co.,Ltd.",Micron Technology,55,SBTI_3219Forbes_191
sbti_forbes_5223,SBTI_5223,Forbes_1514,Tad Inox Service BV,Advanced Info Service,65,SBTI_5223Forbes_1514
sbti_forbes_1227,SBTI_1227,Forbes_1133,CORDM,Scor,67,SBTI_1227Forbes_1133
sbti_forbes_3496,SBTI_3496,Forbes_1257,Meira Oy,Metro,62,SBTI_3496Forbes_1257
sbti_forbes_4347,SBTI_4347,Forbes_76,"PT. EVER SHINE TEX,TBK",The Home Depot,51,SBTI_4347Forbes_76
sbti_forbes_4797,SBTI_4797,Forbes_386,"SHANGHAI LEO QUALITY & TECHNICAL SERVICES CO., LTD.",Tata Consultancy Services,51,SBTI_4797Forbes_386
sbti_forbes_5101,SBTI_5101,Forbes_56,Stonyfield,Sony,57,SBTI_5101Forbes_56
sbti_forbes_5396,SBTI_5396,Forbes_22,The GDM Group Limited,UnitedHealth Group,62,SBTI_5396Forbes_22
sbti_forbes_3932,SBTI_3932,Forbes_1022,NOZAWA CORPORATION,iA Financial Corporation,71,SBTI_3932Forbes_1022
sbti_forbes_4910,SBTI_4910,Forbes_1112,Sinyi Realty Inc.,Realty Income,69,SBTI_4910Forbes_1112
sbti_forbes_4606,SBTI_4606,Forbes_1326,Sacyr S.A.,SSAB AB,62,SBTI_4606Forbes_1326
sbti_forbes_411,SBTI_411,Forbes_1738,As Çelik Döküm Işleme San. ve Tic. A.S.,Abu Dhabi Islamic Bank,44,SBTI_411Forbes_1738
sbti_forbes_5453,SBTI_5453,Forbes_1030,Thise Mejeri AmbA,Daiwa Securities,55,SBTI_5453Forbes_1030
sbti_forbes_3058,SBTI_3058,Forbes_1553,Kolay Gelsin - Ekol Ekspress Kargo A.Ş.,NIPPON EXPRESS HOLDINGS,41,SBTI_3058Forbes_1553
sbti_forbes_162,SBTI_162,Forbes_1419,"Airbnb, Inc",AirBnB,75,SBTI_162Forbes_1419
sbti_forbes_25,SBTI_25,Forbes_1852,A2G S.A.C B.I.C,San-In Godo Bank,45,SBTI_25Forbes_1852
sbti_forbes_902,SBTI_902,Forbes_280,CAMUSAT HOLDING,ASML Holding,74,SBTI_902Forbes_280
sbti_forbes_1614,SBTI_1614,Forbes_1312,"Efacec Power Solutions, SGPS, S.A.",Skyworks Solutions,53,SBTI_1614Forbes_1312
sbti_forbes_1649,SBTI_1649,Forbes_73,Elia Group,AIA Group,84,SBTI_1649Forbes_73
sbti_forbes_3501,SBTI_3501,Forbes_594,Melita Limited,Vedanta Limited,76,SBTI_3501Forbes_594
sbti_forbes_3361,SBTI_3361,Forbes_860,Mahindra Lifespaces Developers Limited,International Flavors & Fragrances,51,SBTI_3361Forbes_860
sbti_forbes_1317,SBTI_1317,Forbes_76,D'decor Home Fabrics Pvt Ltd,The Home Depot,48,SBTI_1317Forbes_76
sbti_forbes_964,SBTI_964,Forbes_1799,Casa Rica Mercado Gourmet - ALES S.A,Qingdao Rural Commercial Bank,48,SBTI_964Forbes_1799
sbti_forbes_2297,SBTI_2297,Forbes_190,Guava Amenities Pte Ltd,Poly Developments & Holdings Group,47,SBTI_2297Forbes_190
sbti_forbes_115,SBTI_115,Forbes_1794,Advania Ísland ehf.,Bank of Queensland,57,SBTI_115Forbes_1794
sbti_forbes_4245,SBTI_4245,Forbes_861,Plastipak,Atlantia,59,SBTI_4245Forbes_861
sbti_forbes_56,SBTI_56,Forbes_874,ACCEDO BROADBAND AB,Asr Nederland,50,SBTI_56Forbes_874
sbti_forbes_2493,SBTI_2493,Forbes_1613,"Hokutaku Co.,LTD","LG Innotek Co.,",50,SBTI_2493Forbes_1613
sbti_forbes_5189,SBTI_5189,Forbes_389,Swiss Steel Holding AG,Swiss Life Holding,75,SBTI_5189Forbes_389
sbti_forbes_847,SBTI_847,Forbes_968,Building System and Diagnostics Pte Ltd,Quest Diagnostics,54,SBTI_847Forbes_968
sbti_forbes_4631,SBTI_4631,Forbes_1515,Salumificio Fratelli Beretta S.p.A.,Martin Marietta Materials,47,SBTI_4631Forbes_1515
sbti_forbes_2188,SBTI_2188,Forbes_1693,GORON,Organon,67,SBTI_2188Forbes_1693
sbti_forbes_1495,SBTI_1495,Forbes_1438,"Domino's Pizza, LLC",Williams-Sonoma,48,SBTI_1495Forbes_1438
sbti_forbes_4595,SBTI_4595,Forbes_986,Ryman Healthcare Limited,Tenet Healthcare,70,SBTI_4595Forbes_986
sbti_forbes_1776,SBTI_1776,Forbes_1220,EVA AIRWAYS CORPORATION,Carnival Corporation,70,SBTI_1776Forbes_1220
sbti_forbes_3429,SBTI_3429,Forbes_223,"Masamiz Co.,Ltd.",McDonald's,50,SBTI_3429Forbes_223
sbti_forbes_1136,SBTI_1136,Forbes_1916,"CNS Co.,Ltd.",Cencosud,56,SBTI_1136Forbes_1916
sbti_forbes_2362,SBTI_2362,Forbes_1034,Harro Höfliger Verpackungsmaschinen GmbH,Schindler Holding,43,SBTI_2362Forbes_1034
sbti_forbes_5472,SBTI_5472,Forbes_1473,TIER Mobility SE,Orient Securities,55,SBTI_5472Forbes_1473
sbti_forbes_2935,SBTI_2935,Forbes_178,Karndean Holdings Limited,Tokio Marine Holdings,65,SBTI_2935Forbes_178
sbti_forbes_3032,SBTI_3032,Forbes_1318,KLM Royal Dutch Airlines,International Airlines,61,SBTI_3032Forbes_1318
sbti_forbes_3005,SBTI_3005,Forbes_1711,Kilroy Realty Corporation,Sumec Corporation,62,SBTI_3005Forbes_1711
sbti_forbes_4021,SBTI_4021,Forbes_594,OM SAI INTEX PRIVATE LIMITED,Vedanta Limited,56,SBTI_4021Forbes_594
sbti_forbes_758,SBTI_758,Forbes_413,Bontaz Group,BT Group,80,SBTI_758Forbes_413
sbti_forbes_3610,SBTI_3610,Forbes_1992,"MIWATECH CO., LTD.",Match Group,54,SBTI_3610Forbes_1992
sbti_forbes_4146,SBTI_4146,Forbes_1705,Paragon Transaction,Adani Transmission,65,SBTI_4146Forbes_1705
sbti_forbes_2757,SBTI_2757,Forbes_1097,ISHIGAKI SHOUTEN Inc.,China Southern Airlines,60,SBTI_2757Forbes_1097
sbti_forbes_4327,SBTI_4327,Forbes_571,Prose Technologies India Pvt Ltd,Infineon Technologies,64,SBTI_4327Forbes_571
sbti_forbes_2603,SBTI_2603,Forbes_277,Ignition DG Ltd,National Grid,57,SBTI_2603Forbes_277
sbti_forbes_2856,SBTI_2856,Forbes_1369,"Jinan Faithcast Machinery Co.,Ltd.",XCMG Construction Machinery,54,SBTI_2856Forbes_1369
sbti_forbes_3897,SBTI_3897,Forbes_574,Nordiq Group A/S,Asahi Group Holdings,67,SBTI_3897Forbes_574
sbti_forbes_4918,SBTI_4918,Forbes_1263,"SK CHEMICALS CO.,LTD.",Mitsui Chemicals,69,SBTI_4918Forbes_1263
sbti_forbes_1517,SBTI_1517,Forbes_1335,Dr.Martens plc,Marathon Oil,54,SBTI_1517Forbes_1335
sbti_forbes_6062,SBTI_6062,Forbes_1420,Yanfeng Global Automotive Interior Systems Co. Ltd.,China Grand Automotive Services,50,SBTI_6062Forbes_1420
sbti_forbes_3500,SBTI_3500,Forbes_1789,Melia Hotels International SA,Smoore International Holdings,72,SBTI_3500Forbes_1789
sbti_forbes_1103,SBTI_1103,Forbes_1774,Classic Cleaning Limited,Xinyi Glass Holdings,55,SBTI_1103Forbes_1774
sbti_forbes_802,SBTI_802,Forbes_144,Bridge Farm,Enbridge,63,SBTI_802Forbes_144
sbti_forbes_4150,SBTI_4150,Forbes_1675,"PARK HANDBAG CAMBODIA CO.,LTD",China Merchants Port Holdings,49,SBTI_4150Forbes_1675
sbti_forbes_1202,SBTI_1202,Forbes_1369,Construction Marine Ltd,XCMG Construction Machinery,72,SBTI_1202Forbes_1369
sbti_forbes_704,SBTI_704,Forbes_1035,BIOIBERICA SAU,Comerica,55,SBTI_704Forbes_1035
sbti_forbes_3485,SBTI_3485,Forbes_1276,"Medical University-Shuang Ho Hospital, Ministry of Health and Welfare",Universal Health Services,45,SBTI_3485Forbes_1276
sbti_forbes_1741,SBTI_1741,Forbes_1679,ESKA BV,Bank Pekao,59,SBTI_1741Forbes_1679
sbti_forbes_4753,SBTI_4753,Forbes_1953,Seifert Logistics GmbH,XPO Logistics,57,SBTI_4753Forbes_1953
sbti_forbes_4275,SBTI_4275,Forbes_1237,Pos Malaysia Berhad,Petronas Chemicals,49,SBTI_4275Forbes_1237
sbti_forbes_4045,SBTI_4045,Forbes_397,Open Fiber S.p.A.,Haier Smart Home,56,SBTI_4045Forbes_397
sbti_forbes_2728,SBTI_2728,Forbes_1695,INVIVO GROUP,Iveco Group,78,SBTI_2728Forbes_1695
sbti_forbes_4552,SBTI_4552,Forbes_136,Roland Berger,Iberdrola,64,SBTI_4552Forbes_136
sbti_forbes_4845,SBTI_4845,Forbes_1339,Shoe Premier II (Cambodia) CO. Limited,Heimstaden AB Pref. Shs,49,SBTI_4845Forbes_1339
sbti_forbes_5395,SBTI_5395,Forbes_709,The Fine Bedding Company,The Mosaic Company,62,SBTI_5395Forbes_709
sbti_forbes_1610,SBTI_1610,Forbes_666,"EDP Renováveis, S.A.",Edp-energias De Portugal,54,SBTI_1610Forbes_666
sbti_forbes_3797,SBTI_3797,Forbes_905,Netprofile,AntarChile,60,SBTI_3797Forbes_905
sbti_forbes_796,SBTI_796,Forbes_537,BREEDON GROUP plc,CBRE Group,67,SBTI_796Forbes_537
sbti_forbes_3354,SBTI_3354,Forbes_1982,Mahindra Automotive Australia Pty Ltd,Group 1 Automotive,51,SBTI_3354Forbes_1982
sbti_forbes_875,SBTI_875,Forbes_988,C&A,CP All,67,SBTI_875Forbes_988
sbti_forbes_6026,SBTI_6026,Forbes_872,WS Audiology,Assa Abloy,55,SBTI_6026Forbes_872
sbti_forbes_1012,SBTI_1012,Forbes_1827,"CHALCO Ruimin Co., Ltd.",Yunnan Copper Co. Ltd.,60,SBTI_1012Forbes_1827
sbti_forbes_1607,SBTI_1607,Forbes_1577,EDOA Corp,News Corp,67,SBTI_1607Forbes_1577
sbti_forbes_4626,SBTI_4626,Forbes_183,Salling Group A/S,ING Group,69,SBTI_4626Forbes_183
sbti_forbes_3304,SBTI_3304,Forbes_722,Lucky Textile Mills Ltd,Steel Dynamics,49,SBTI_3304Forbes_722
sbti_forbes_5616,SBTI_5616,Forbes_168,Trustonic Limited,Medtronic,69,SBTI_5616Forbes_168
sbti_forbes_1985,SBTI_1985,Forbes_363,Freddie's Flowers,Freddie Mac,57,SBTI_1985Forbes_363
sbti_forbes_2888,SBTI_2888,Forbes_219,JT Group Limited,Midea Group,67,SBTI_2888Forbes_219
sbti_forbes_374,SBTI_374,Forbes_264,Arcus FM Limited,Air Liquide,52,SBTI_374Forbes_264
sbti_forbes_5492,SBTI_5492,Forbes_668,"TOA Xible Co., Ltd.",Xiamen C&D,54,SBTI_5492Forbes_668
sbti_forbes_6133,SBTI_6133,Forbes_1961,"Zhongshan Huali Industrial Group Co., Ltd",Huali Industrial Group,72,SBTI_6133Forbes_1961
sbti_forbes_4962,SBTI_4962,Forbes_1152,Sodexo S.A.,Sodexo,75,SBTI_4962Forbes_1152
sbti_forbes_4661,SBTI_4661,Forbes_992,"Sanyo Paper Co., Ltd.",Suzano Papel e Celulose,63,SBTI_4661Forbes_992
sbti_forbes_4475,SBTI_4475,Forbes_1711,REMATEC Holdings Corporation,Sumec Corporation,71,SBTI_4475Forbes_1711
sbti_forbes_3322,SBTI_3322,Forbes_835,"LYMI, Inc. DBA Reformation",East Money Information  ,57,SBTI_3322Forbes_835
sbti_forbes_5349,SBTI_5349,Forbes_1711,Terumo Corporatio,Sumec Corporation,76,SBTI_5349Forbes_1711
sbti_forbes_3006,SBTI_3006,Forbes_567,Kimberly-Clark Corporation,Kimberly-Clark,70,SBTI_3006Forbes_567
sbti_forbes_3519,SBTI_3519,Forbes_1304,Mercury Engineering,Jacobs Engineering,70,SBTI_3519Forbes_1304
sbti_forbes_994,SBTI_994,Forbes_1123,Cementir Holding N.V.,Helvetia Holding,67,SBTI_994Forbes_1123
sbti_forbes_5021,SBTI_5021,Forbes_339,Spendrups Bryggeri AB,Fresenius,47,SBTI_5021Forbes_339
sbti_forbes_2294,SBTI_2294,Forbes_1338,"Guangzhou Battsys Co., Ltd.",Guangzhou Rural Commercial Bank,62,SBTI_2294Forbes_1338
sbti_forbes_5799,SBTI_5799,Forbes_1255,Verpa Folie Weidhausen GmbH,Western Alliance Bancorp.,51,SBTI_5799Forbes_1255
sbti_forbes_540,SBTI_540,Forbes_826,AYYILDIZ DOKUMA KUMAS PAZ. SAN VE TIC. A.S.,St. James's Place,39,SBTI_540Forbes_826
sbti_forbes_2461,SBTI_2461,Forbes_477,Hindustan Zinc Limited,New China Life Insurance,52,SBTI_2461Forbes_477
sbti_forbes_5242,SBTI_5242,Forbes_178,"Taizhou Ruida Machinery Co., Ltd.",Tokio Marine Holdings,51,SBTI_5242Forbes_178
sbti_forbes_3420,SBTI_3420,Forbes_1956,MARUICHI SELLING INC.,ADNOC Drilling,59,SBTI_3420Forbes_1956
sbti_forbes_5822,SBTI_5822,Forbes_963,Vidia Equity,Equity Residential,73,SBTI_5822Forbes_963
sbti_forbes_4733,SBTI_4733,Forbes_223,SDS CO LTD,McDonald's,60,SBTI_4733Forbes_223
sbti_forbes_5800,SBTI_5800,Forbes_1505,Version 1,VeriSign,71,SBTI_5800Forbes_1505
sbti_forbes_3285,SBTI_3285,Forbes_1102,"LOTTE CHILSUNG BEVERAGE CO., LTD.",Monster Beverage,52,SBTI_3285Forbes_1102
sbti_forbes_5707,SBTI_5707,Forbes_22,United Utilities Group PLC,UnitedHealth Group,59,SBTI_5707Forbes_22
sbti_forbes_5239,SBTI_5239,Forbes_1602,"Taiyo Co., Ltd.",Tingyi Holding,54,SBTI_5239Forbes_1602
sbti_forbes_533,SBTI_533,Forbes_92,Axion Biosystems,Cisco Systems,69,SBTI_533Forbes_92
sbti_forbes_3867,SBTI_3867,Forbes_807,"Nissin Foods Holdings Co., Ltd.",T&D Holdings,60,SBTI_3867Forbes_807
sbti_forbes_2743,SBTI_2743,Forbes_1137,IQ-EQ Group Holdings S.à r.l,Kaisa Group Holdings,74,SBTI_2743Forbes_1137
sbti_forbes_3549,SBTI_3549,Forbes_564,Micro Matic A/S,Advanced Micro Devices,54,SBTI_3549Forbes_564
sbti_forbes_4386,SBTI_4386,Forbes_219,QTS Group Limited,Midea Group,64,SBTI_4386Forbes_219
sbti_forbes_2351,SBTI_2351,Forbes_1240,"Haotong International Transportation Agent Co.,Ltd.",Datang International Power,61,SBTI_2351Forbes_1240
sbti_forbes_3037,SBTI_3037,Forbes_994,KMD Brands,Yum! Brands,80,SBTI_3037Forbes_994
sbti_forbes_490,SBTI_490,Forbes_1979,Aura Light International AB,Logitech International,69,SBTI_490Forbes_1979
sbti_forbes_364,SBTI_364,Forbes_1841,Arc'teryx Equipment Inc.,Dangote Cement,54,SBTI_364Forbes_1841
sbti_forbes_397,SBTI_397,Forbes_1827,"ARROW-M CO., LTD.",Yunnan Copper Co. Ltd.,53,SBTI_397Forbes_1827
sbti_forbes_824,SBTI_824,Forbes_1516,Brookfield Properties UK,Boston Properties,68,SBTI_824Forbes_1516
sbti_forbes_4558,SBTI_4558,Forbes_589,Ronald Lu & Partners,Baxter International,53,SBTI_4558Forbes_589
sbti_forbes_4321,SBTI_4321,Forbes_346,Profile Security Services Ltd,Citic Securities,58,SBTI_4321Forbes_346
sbti_forbes_813,SBTI_813,Forbes_465,Bristlecone Inc,Bridgestone,62,SBTI_813Forbes_465
sbti_forbes_937,SBTI_937,Forbes_795,Carbon Intelligence,Constellation Energy,56,SBTI_937Forbes_795
sbti_forbes_5256,SBTI_5256,Forbes_1586,Talodyn Networks Private Limited,Palo Alto Networks,64,SBTI_5256Forbes_1586
sbti_forbes_5539,SBTI_5539,Forbes_1589,Total Image Group Pty Ltd.,Metro Group,56,SBTI_5539Forbes_1589
sbti_forbes_3086,SBTI_3086,Forbes_960,KOYOSHA INC.,Voya Financial,56,SBTI_3086Forbes_960
sbti_forbes_1972,SBTI_1972,Forbes_1122,Franz Kaldewei GmbH & Co. KG,West Fraser Timber Co.,52,SBTI_1972Forbes_1122
sbti_forbes_4273,SBTI_4273,Forbes_1171,Port of Rotterdam Authority,Steel Authority of India,59,SBTI_4273Forbes_1171
sbti_forbes_6115,SBTI_6115,Forbes_694,Zenergi Group Limited,Seazen Group,61,SBTI_6115Forbes_694
sbti_forbes_4905,SBTI_4905,Forbes_647,Sino Land Company Limited,International Holding Company,59,SBTI_4905Forbes_647
sbti_forbes_3532,SBTI_3532,Forbes_74,Metlifecare,MetLife,78,SBTI_3532Forbes_74
sbti_forbes_5202,SBTI_5202,Forbes_584,Synergy Global Housing,Liberty Global,61,SBTI_5202Forbes_584
sbti_forbes_1652,SBTI_1652,Forbes_703,ELIXENS FRANCE,Trane Technologies,62,SBTI_1652Forbes_703
sbti_forbes_5937,SBTI_5937,Forbes_1169,Welltower Inc.,Welltower,82,SBTI_5937Forbes_1169
sbti_forbes_224,SBTI_224,Forbes_33,Allmanhall Group,Alibaba Group,69,SBTI_224Forbes_33
sbti_forbes_691,SBTI_691,Forbes_478,"BIF Co.,Ltd.",Barrick Gold,55,SBTI_691Forbes_478
sbti_forbes_4113,SBTI_4113,Forbes_1195,PA Consulting,Suning.com,61,SBTI_4113Forbes_1195
sbti_forbes_6103,SBTI_6103,Forbes_1845,Zamira Fashion Limited,JD Sports Fashion,56,SBTI_6103Forbes_1845
sbti_forbes_2150,SBTI_2150,Forbes_1711,Global Unichip Corporation,Sumec Corporation,65,SBTI_2150Forbes_1711
sbti_forbes_3589,SBTI_3589,Forbes_1711,MIRAIT ONE Corporation,Sumec Corporation,72,SBTI_3589Forbes_1711
sbti_forbes_4705,SBTI_4705,Forbes_100,Schoeller Allibert Services B.V.,United Parcel Service,54,SBTI_4705Forbes_100
sbti_forbes_329,SBTI_329,Forbes_159,Anywhere365,Danaher,56,SBTI_329Forbes_159
sbti_forbes_223,SBTI_223,Forbes_935,Allied Sustainability and Environmental Consultants Group Limited,Jiangsu Zhongnan Construction Group,42,SBTI_223Forbes_935
sbti_forbes_3034,SBTI_3034,Forbes_1991,Klockner Pentaplast,Kloeckner & Co,52,SBTI_3034Forbes_1991
sbti_forbes_3689,SBTI_3689,Forbes_1779,Muhr und Bender KG,Hyundai Engineering,54,SBTI_3689Forbes_1779
sbti_forbes_3996,SBTI_3996,Forbes_158,Oh My Greens AB,Walgreens,58,SBTI_3996Forbes_158
sbti_forbes_2363,SBTI_2363,Forbes_63,Hart Miller Design Ltd / MARK Product,Procter & Gamble,45,SBTI_2363Forbes_63
sbti_forbes_3370,SBTI_3370,Forbes_1260,Maison Mirabeau,Israel Discount Bank,57,SBTI_3370Forbes_1260
sbti_forbes_5627,SBTI_5627,Forbes_1827,"TSUDA KOGYO CO., LTD.",Yunnan Copper Co. Ltd.,58,SBTI_5627Forbes_1827
sbti_forbes_3987,SBTI_3987,Forbes_603,Oddbox Delivery Ltd,Financiere de l'Odet,51,SBTI_3987Forbes_603
sbti_forbes_3601,SBTI_3601,Forbes_1589,Mitr Phol Group,Metro Group,77,SBTI_3601Forbes_1589
sbti_forbes_4366,SBTI_4366,Forbes_184,Pura Aventura,Accenture,55,SBTI_4366Forbes_184
sbti_forbes_1268,SBTI_1268,Forbes_1711,Create Corporation,Sumec Corporation,74,SBTI_1268Forbes_1711
sbti_forbes_5274,SBTI_5274,Forbes_52,TAUW Group BV,TD Bank Group,69,SBTI_5274Forbes_52
sbti_forbes_5059,SBTI_5059,Forbes_1625,Stantec Inc.,Investec,63,SBTI_5059Forbes_1625
sbti_forbes_5730,SBTI_5730,Forbes_1711,USG Corporation,Sumec Corporation,81,SBTI_5730Forbes_1711
sbti_forbes_3622,SBTI_3622,Forbes_826,MKS PAMP SA,St. James's Place,52,SBTI_3622Forbes_826
sbti_forbes_4263,SBTI_4263,Forbes_751,Polpaico BSA,Public Bank,61,SBTI_4263Forbes_751
sbti_forbes_4103,SBTI_4103,Forbes_1722,OVS S.p.A,Nexi S.p.A.,63,SBTI_4103Forbes_1722
sbti_forbes_1979,SBTI_1979,Forbes_1606,"FRASERS PROPERTY DEVELOPMENT SERVICES (VIETNAM) CO., LTD.",Commercial Bank For Investment & Development Of Vietnam,55,SBTI_1979Forbes_1606
sbti_forbes_3743,SBTI_3743,Forbes_217,Nando's Chicken Land Limited,China Resources Land,54,SBTI_3743Forbes_217
sbti_forbes_3555,SBTI_3555,Forbes_36,"Midas Safety, Pakistan",Morgan Stanley,51,SBTI_3555Forbes_36
sbti_forbes_5628,SBTI_5628,Forbes_494,TSUDUKI SANGYOU LTD.,Mitsui Fudosan,55,SBTI_5628Forbes_494
sbti_forbes_2854,SBTI_2854,Forbes_1098,Jigsaw Systems Ltd,Dassault Systemes,69,SBTI_2854Forbes_1098
