Match ID,dbpedia_uid,forbes_uid,dbpedia_company,forbes_company,Similarity Score,dbpedia_fobes_uids
dbpedia_forbes_4958,DBPedia_4957,Forbes_658,Northwestern Mutual,Western Digital,65,DBPedia_4957Forbes_658
dbpedia_forbes_404,DBPedia_403,Forbes_1293,Zara (retailer),Inter Rao,55,DBPedia_403Forbes_1293
dbpedia_forbes_2164,DBPedia_2163,Forbes_1265,Shapeways,Sharp,57,DBPedia_2163Forbes_1265
dbpedia_forbes_2878,DBPedia_2877,Forbes_1003,Fleetcor,Eletrobrás,59,DBPedia_2877Forbes_1003
dbpedia_forbes_3453,DBPedia_3452,Forbes_1878,Voxx International,WESCO International,81,DBPedia_3452Forbes_1878
dbpedia_forbes_9792,DBPedia_9791,Forbes_505,Ping Identity,Intuit,53,DBPedia_9791Forbes_505
dbpedia_forbes_235,DBPedia_234,Forbes_230,Great Southern Bank,Southern Company,63,DBPedia_234Forbes_230
dbpedia_forbes_2690,DBPedia_2689,Forbes_258,CUNA Mutual Group,China Railway Group,67,DBPedia_2689Forbes_258
dbpedia_forbes_6462,DBPedia_6461,Forbes_1798,Core Magazine,Korea Zinc,61,DBPedia_6461Forbes_1798
dbpedia_forbes_8388,DBPedia_8387,Forbes_939,People's Bank (Sri Lanka),PKO Bank Polski,63,DBPedia_8387Forbes_939
dbpedia_forbes_9390,DBPedia_9389,Forbes_1494,Ganger Rolf ASA,Bank of East Asia,62,DBPedia_9389Forbes_1494
dbpedia_forbes_1821,DBPedia_1820,Forbes_390,First Hawaiian Bank,Bank Of Shanghai,63,DBPedia_1820Forbes_390
dbpedia_forbes_3171,DBPedia_3170,Forbes_1851,Korn Ferry,Korean Air,60,DBPedia_3170Forbes_1851
dbpedia_forbes_6404,DBPedia_6403,Forbes_1092,Unicaja,Unicaja Banco,70,DBPedia_6403Forbes_1092
dbpedia_forbes_2204,DBPedia_2203,Forbes_838,Natera,Naver,73,DBPedia_2203Forbes_838
dbpedia_forbes_1304,DBPedia_1303,Forbes_106,Blue Shield of California,State Bank of India,55,DBPedia_1303Forbes_106
dbpedia_forbes_9824,DBPedia_9823,Forbes_133,Huf Haus,BASF,50,DBPedia_9823Forbes_133
dbpedia_forbes_7992,DBPedia_7991,Forbes_465,Brixton plc,Bridgestone,55,DBPedia_7991Forbes_465
dbpedia_forbes_6561,DBPedia_6560,Forbes_1115,NLB Komercijalna banka,Siam Commercial Bank,67,DBPedia_6560Forbes_1115
dbpedia_forbes_5315,DBPedia_5314,Forbes_1711,Meredith Corporation,Sumec Corporation,76,DBPedia_5314Forbes_1711
dbpedia_forbes_7549,DBPedia_7548,Forbes_847,MTY Food Group,MTN Group,70,DBPedia_7548Forbes_847
dbpedia_forbes_1539,DBPedia_1538,Forbes_1164,Geac Computer Corporation,CJ Corporation,67,DBPedia_1538Forbes_1164
dbpedia_forbes_1894,DBPedia_1893,Forbes_979,International Fund for Animal Welfare,Huaneng Power International,66,DBPedia_1893Forbes_979
dbpedia_forbes_3519,DBPedia_3518,Forbes_951,G4S Secure Solutions d.o.o.,Motorola Solutions,59,DBPedia_3518Forbes_951
dbpedia_forbes_5287,DBPedia_5286,Forbes_343,Sandahlsbolagen,Panasonic,50,DBPedia_5286Forbes_343
dbpedia_forbes_4226,DBPedia_4225,Forbes_1737,IGG Inc.,Li Ning,57,DBPedia_4225Forbes_1737
dbpedia_forbes_2015,DBPedia_2014,Forbes_127,Sumitomo Mitsui Construction,Sumitomo Mitsui Financial,68,DBPedia_2014Forbes_127
dbpedia_forbes_1035,DBPedia_1034,Forbes_1820,Knight Therapeutics,Horizon Therapeutics Public Limited Company,52,DBPedia_1034Forbes_1820
dbpedia_forbes_1912,DBPedia_1911,Forbes_1162,Duchess (restaurant),Darden Restaurants,72,DBPedia_1911Forbes_1162
dbpedia_forbes_3955,DBPedia_3954,Forbes_1740,Associated Press,Mercuries & Associates,72,DBPedia_3954Forbes_1740
dbpedia_forbes_2649,DBPedia_2648,Forbes_509,Global Crossing,Carrier Global,69,DBPedia_2648Forbes_509
dbpedia_forbes_3464,DBPedia_3463,Forbes_153,Déjà Vu (company),Deere & Company,69,DBPedia_3463Forbes_153
dbpedia_forbes_6787,DBPedia_6786,Forbes_737,"Toye, Kenning & Spencer",CenterPoint Energy,53,DBPedia_6786Forbes_737
dbpedia_forbes_10246,DBPedia_10245,Forbes_546,TDK Electronics,LG Electronics,83,DBPedia_10245Forbes_546
dbpedia_forbes_9212,DBPedia_9211,Forbes_1164,Samsung C&T Corporation,CJ Corporation,70,DBPedia_9211Forbes_1164
dbpedia_forbes_10038,DBPedia_10037,Forbes_1276,Usana Health Sciences,Universal Health Services,70,DBPedia_10037Forbes_1276
dbpedia_forbes_4824,DBPedia_4823,Forbes_1421,Andatee China Marine Fuel,China Eastern Airlines,60,DBPedia_4823Forbes_1421
dbpedia_forbes_6738,DBPedia_6737,Forbes_1746,ATP Oil and Gas,Adani Total Gas,60,DBPedia_6737Forbes_1746
dbpedia_forbes_4265,DBPedia_4264,Forbes_387,Opayo,Sompo,60,DBPedia_4264Forbes_387
dbpedia_forbes_4053,DBPedia_4052,Forbes_408,Nissin Kogyo,Nissan Motor,67,DBPedia_4052Forbes_408
dbpedia_forbes_8768,DBPedia_8767,Forbes_205,ACN Inc.,ICICI Bank,59,DBPedia_8767Forbes_205
dbpedia_forbes_7929,DBPedia_7928,Forbes_1744,Fomento de Construcciones y Contratas,Daito Trust Construction,52,DBPedia_7928Forbes_1744
dbpedia_forbes_2777,DBPedia_2776,Forbes_779,Adecco Group North America,American Airlines Group,65,DBPedia_2776Forbes_779
dbpedia_forbes_334,DBPedia_333,Forbes_587,Myriad Genetics,Nan Ya Plastics,53,DBPedia_333Forbes_587
dbpedia_forbes_8106,DBPedia_8105,Forbes_1820,Aurivo Co-operative Society Limited,Horizon Therapeutics Public Limited Company,51,DBPedia_8105Forbes_1820
dbpedia_forbes_5489,DBPedia_5488,Forbes_331,Deichmann SE,Danone,56,DBPedia_5488Forbes_331
dbpedia_forbes_7846,DBPedia_7845,Forbes_511,Cepheid (company),China Coal Energy,56,DBPedia_7845Forbes_511
dbpedia_forbes_10015,DBPedia_10014,Forbes_1820,Horizon Therapeutics,Horizon Therapeutics Public Limited Company,63,DBPedia_10014Forbes_1820
dbpedia_forbes_10527,DBPedia_10526,Forbes_826,The Children's Place,St. James's Place,61,DBPedia_10526Forbes_826
dbpedia_forbes_6986,DBPedia_6985,Forbes_36,Kimley-Horn,Morgan Stanley,56,DBPedia_6985Forbes_36
dbpedia_forbes_834,DBPedia_833,Forbes_709,Foodstuffs (company),The Mosaic Company,61,DBPedia_833Forbes_709
dbpedia_forbes_10711,DBPedia_10710,Forbes_1223,Pronto Pup,Toppan Printing,56,DBPedia_10710Forbes_1223
dbpedia_forbes_5816,DBPedia_5815,Forbes_391,American States Water,American Tower,74,DBPedia_5815Forbes_391
dbpedia_forbes_924,DBPedia_923,Forbes_1706,Kaufland,Zalando,67,DBPedia_923Forbes_1706
dbpedia_forbes_7920,DBPedia_7919,Forbes_583,Fat Lizard,Activision Blizzard,62,DBPedia_7919Forbes_583
dbpedia_forbes_1420,DBPedia_1419,Forbes_1523,MOD Pizza,Mondi,57,DBPedia_1419Forbes_1523
dbpedia_forbes_5832,DBPedia_5831,Forbes_1232,Altium,Alstom,67,DBPedia_5831Forbes_1232
dbpedia_forbes_7936,DBPedia_7935,Forbes_462,Astral Media,AstraZeneca,61,DBPedia_7935Forbes_462
dbpedia_forbes_6035,DBPedia_6034,Forbes_18,Argon ST,Wells Fargo,63,DBPedia_6034Forbes_18
dbpedia_forbes_4538,DBPedia_4537,Forbes_1280,Rockwool International,Yara International,75,DBPedia_4537Forbes_1280
dbpedia_forbes_9242,DBPedia_9241,Forbes_1182,Black Angus Steakhouse,Angang Steel,53,DBPedia_9241Forbes_1182
dbpedia_forbes_7391,DBPedia_7390,Forbes_555,Littelfuse,TELUS,67,DBPedia_7390Forbes_555
dbpedia_forbes_4671,DBPedia_4670,Forbes_1344,Aquarion AG,Garmin,59,DBPedia_4670Forbes_1344
dbpedia_forbes_2765,DBPedia_2764,Forbes_1453,Daniel Hechter Paris,Adani Enterprises,65,DBPedia_2764Forbes_1453
dbpedia_forbes_1103,DBPedia_1102,Forbes_1711,Obayashi Corporation,Sumec Corporation,70,DBPedia_1102Forbes_1711
dbpedia_forbes_7200,DBPedia_7199,Forbes_1347,Oceanwide Holdings,Phoenix Holdings,76,DBPedia_7199Forbes_1347
dbpedia_forbes_2845,DBPedia_2844,Forbes_502,Air VIA,Aviva,67,DBPedia_2844Forbes_502
dbpedia_forbes_6406,DBPedia_6405,Forbes_153,Ventas (company),Deere & Company,67,DBPedia_6405Forbes_153
dbpedia_forbes_9100,DBPedia_9099,Forbes_1215,Nasty Gal,GAIL India,63,DBPedia_9099Forbes_1215
dbpedia_forbes_3035,DBPedia_3034,Forbes_223,Domino's Pizza,McDonald's,50,DBPedia_3034Forbes_223
dbpedia_forbes_593,DBPedia_592,Forbes_1409,Toll Group,RTL Group,84,DBPedia_592Forbes_1409
dbpedia_forbes_7950,DBPedia_7949,Forbes_683,Ecobank Rwanda,Riyad Bank,67,DBPedia_7949Forbes_683
dbpedia_forbes_1840,DBPedia_1839,Forbes_1288,Intertek,Goertek,67,DBPedia_1839Forbes_1288
dbpedia_forbes_4146,DBPedia_4145,Forbes_1175,CIMEX,Cemex,80,DBPedia_4145Forbes_1175
dbpedia_forbes_8201,DBPedia_8200,Forbes_594,Speciality Restaurants Limited,Vedanta Limited,58,DBPedia_8200Forbes_594
dbpedia_forbes_8371,DBPedia_8370,Forbes_1269,Canadian Oil Sands,Canadian Tire,65,DBPedia_8370Forbes_1269
dbpedia_forbes_340,DBPedia_339,Forbes_1131,Goodwin Procter,Partners Group Holding,65,DBPedia_339Forbes_1131
dbpedia_forbes_7610,DBPedia_7609,Forbes_421,EllisDon,Ericsson,62,DBPedia_7609Forbes_421
dbpedia_forbes_8952,DBPedia_8951,Forbes_1489,Hunting plc,Kingspan Group PLC,55,DBPedia_8951Forbes_1489
dbpedia_forbes_1837,DBPedia_1836,Forbes_1074,HI-LEX,Flex,60,DBPedia_1836Forbes_1074
dbpedia_forbes_7080,DBPedia_7079,Forbes_1094,Telecom Namibia,Telecom Italia,76,DBPedia_7079Forbes_1094
dbpedia_forbes_1450,DBPedia_1449,Forbes_1363,Mayer Brown,Brown-Forman,70,DBPedia_1449Forbes_1363
dbpedia_forbes_4977,DBPedia_4976,Forbes_1238,Fluidra,Illumina,53,DBPedia_4976Forbes_1238
dbpedia_forbes_605,DBPedia_604,Forbes_1953,Total Quality Logistics,XPO Logistics,61,DBPedia_604Forbes_1953
dbpedia_forbes_10502,DBPedia_10501,Forbes_699,J. B. Hunt,Huntington Bank,52,DBPedia_10501Forbes_699
dbpedia_forbes_8215,DBPedia_8214,Forbes_679,Securing Energy for Europe,WEC Energy Group,62,DBPedia_8214Forbes_679
dbpedia_forbes_1030,DBPedia_1029,Forbes_442,SeAZ,Sempra,60,DBPedia_1029Forbes_442
dbpedia_forbes_8224,DBPedia_8223,Forbes_734,National Investment Bank,National Bank of Kuwait ,68,DBPedia_8223Forbes_734
dbpedia_forbes_5780,DBPedia_5779,Forbes_23,Aluar,Walmart,67,DBPedia_5779Forbes_23
dbpedia_forbes_4205,DBPedia_4204,Forbes_1038,Industrija mesa Matijević,Industries Qatar,59,DBPedia_4204Forbes_1038
dbpedia_forbes_714,DBPedia_713,Forbes_1842,FICO,Ricoh,67,DBPedia_713Forbes_1842
dbpedia_forbes_4544,DBPedia_4543,Forbes_1592,Boingo Wireless,Owens Corning,57,DBPedia_4543Forbes_1592
dbpedia_forbes_5521,DBPedia_5520,Forbes_513,UT Bank,VTB Bank,80,DBPedia_5520Forbes_513
dbpedia_forbes_7300,DBPedia_7299,Forbes_997,Morrison & Foerster,First Horizon,67,DBPedia_7299Forbes_997
dbpedia_forbes_6845,DBPedia_6844,Forbes_1902,Friends Provident,Gold Fields,57,DBPedia_6844Forbes_1902
dbpedia_forbes_9016,DBPedia_9015,Forbes_1712,Dollarama,Aramark,62,DBPedia_9015Forbes_1712
dbpedia_forbes_9691,DBPedia_9690,Forbes_54,Israel Aerospace Industries,Reliance Industries,61,DBPedia_9690Forbes_54
dbpedia_forbes_1903,DBPedia_1902,Forbes_203,Datatel,Allstate,67,DBPedia_1902Forbes_203
dbpedia_forbes_10251,DBPedia_10250,Forbes_1679,Česká rafinérská,Bank Pekao,52,DBPedia_10250Forbes_1679
dbpedia_forbes_9321,DBPedia_9320,Forbes_1477,Cornell Companies,Cooper Companies,79,DBPedia_9320Forbes_1477
dbpedia_forbes_10344,DBPedia_10343,Forbes_794,Wetzel's Pretzels,Vertex Pharmaceuticals,51,DBPedia_10343Forbes_794
dbpedia_forbes_174,DBPedia_173,Forbes_191,Cascade Microtech,Micron Technology,53,DBPedia_173Forbes_191
dbpedia_forbes_3362,DBPedia_3361,Forbes_511,Capricorn Energy,China Coal Energy,67,DBPedia_3361Forbes_511
dbpedia_forbes_840,DBPedia_839,Forbes_1437,Swadeshi Industrial Works,Thor Industries,65,DBPedia_839Forbes_1437
dbpedia_forbes_4855,DBPedia_4854,Forbes_57,23andMe,Santander,50,DBPedia_4854Forbes_57
dbpedia_forbes_7508,DBPedia_7507,Forbes_712,Bershka,Uber,55,DBPedia_7507Forbes_712
dbpedia_forbes_4244,DBPedia_4243,Forbes_771,Sears Canada,Fortis (Canada),64,DBPedia_4243Forbes_771
dbpedia_forbes_9908,DBPedia_9907,Forbes_60,Worldcolor,Ford Motor,60,DBPedia_9907Forbes_60
dbpedia_forbes_633,DBPedia_632,Forbes_941,Wheels Up,WH Group ,59,DBPedia_632Forbes_941
dbpedia_forbes_3596,DBPedia_3595,Forbes_1242,Starschema,Arkema,62,DBPedia_3595Forbes_1242
dbpedia_forbes_3550,DBPedia_3549,Forbes_1510,"SkyWest, Inc.",Incyte,59,DBPedia_3549Forbes_1510
dbpedia_forbes_4385,DBPedia_4384,Forbes_655,Baytex Energy,DTE Energy,78,DBPedia_4384Forbes_655
dbpedia_forbes_8127,DBPedia_8126,Forbes_609,Taiyo Yuden,Nippon Yusen,61,DBPedia_8126Forbes_609
dbpedia_forbes_10709,DBPedia_10708,Forbes_167,Plumbworld,LukOil,50,DBPedia_10708Forbes_167
dbpedia_forbes_6772,DBPedia_6771,Forbes_498,AG Neovo,Lenovo Group,60,DBPedia_6771Forbes_498
dbpedia_forbes_8540,DBPedia_8539,Forbes_1423,GP Investments,AGNC Investment,83,DBPedia_8539Forbes_1423
dbpedia_forbes_8152,DBPedia_8151,Forbes_1044,Synnex,TD SYNNEX,80,DBPedia_8151Forbes_1044
dbpedia_forbes_6014,DBPedia_6013,Forbes_281,Outbrain,Nutrien,67,DBPedia_6013Forbes_281
dbpedia_forbes_2327,DBPedia_2326,Forbes_855,Pure Storage,Public Storage,77,DBPedia_2326Forbes_855
dbpedia_forbes_7085,DBPedia_7084,Forbes_1640,Red Dress Boutique,World Fuel Services,49,DBPedia_7084Forbes_1640
dbpedia_forbes_3135,DBPedia_3134,Forbes_1703,B2B Bank,77 Bank,67,DBPedia_3134Forbes_1703
dbpedia_forbes_9557,DBPedia_9556,Forbes_260,DnB NORD,Nordea Bank,63,DBPedia_9556Forbes_260
dbpedia_forbes_3261,DBPedia_3260,Forbes_928,Yorkshire Water,American Water Works,57,DBPedia_3260Forbes_928
dbpedia_forbes_5445,DBPedia_5444,Forbes_465,Bright Food,Bridgestone,55,DBPedia_5444Forbes_465
dbpedia_forbes_5660,DBPedia_5659,Forbes_1615,SGL Carbon,AB Sagax,56,DBPedia_5659Forbes_1615
dbpedia_forbes_8116,DBPedia_8115,Forbes_51,Mitel,Intel,80,DBPedia_8115Forbes_51
dbpedia_forbes_6548,DBPedia_6547,Forbes_406,Booktopia,Nokia,57,DBPedia_6547Forbes_406
dbpedia_forbes_7773,DBPedia_7772,Forbes_712,Burberry,Uber,67,DBPedia_7772Forbes_712
dbpedia_forbes_1415,DBPedia_1414,Forbes_811,Eiken Chemical,Westlake Chemical,77,DBPedia_1414Forbes_811
dbpedia_forbes_4960,DBPedia_4959,Forbes_153,Legrand (company),Deere & Company,71,DBPedia_4959Forbes_153
dbpedia_forbes_8885,DBPedia_8884,Forbes_1872,Papa John's,Snap-on,56,DBPedia_8884Forbes_1872
dbpedia_forbes_8602,DBPedia_8601,Forbes_20,Clayton Utz,AT&T,53,DBPedia_8601Forbes_20
dbpedia_forbes_8288,DBPedia_8287,Forbes_1868,Saputo Dairy UK,Saputo,57,DBPedia_8287Forbes_1868
dbpedia_forbes_857,DBPedia_856,Forbes_728,Digital Realty,Digital Realty Trust,82,DBPedia_856Forbes_728
dbpedia_forbes_6989,DBPedia_6988,Forbes_597,TeleTalk,Telstra,67,DBPedia_6988Forbes_597
dbpedia_forbes_8769,DBPedia_8768,Forbes_153,DLF (seed company),Deere & Company,76,DBPedia_8768Forbes_153
dbpedia_forbes_1255,DBPedia_1254,Forbes_1285,Hydroscand,Hydro One,63,DBPedia_1254Forbes_1285
dbpedia_forbes_5162,DBPedia_5161,Forbes_505,Ebiquity,Intuit,57,DBPedia_5161Forbes_505
dbpedia_forbes_8699,DBPedia_8698,Forbes_182,Banco de Bogotá,Banco Bradesco,64,DBPedia_8698Forbes_182
dbpedia_forbes_3948,DBPedia_3947,Forbes_52,Ted Baker,TD Bank Group,64,DBPedia_3947Forbes_52
dbpedia_forbes_3270,DBPedia_3269,Forbes_1689,OneSpan,Doosan,62,DBPedia_3269Forbes_1689
dbpedia_forbes_4732,DBPedia_4731,Forbes_980,Grant Thornton International,Restaurant Brands International,75,DBPedia_4731Forbes_980
dbpedia_forbes_6709,DBPedia_6708,Forbes_815,Worldwide Power Products,Otis Worldwide,68,DBPedia_6708Forbes_815
dbpedia_forbes_385,DBPedia_384,Forbes_352,Standard Chartered Zimbabwe,Standard Chartered,80,DBPedia_384Forbes_352
dbpedia_forbes_3637,DBPedia_3636,Forbes_632,Cornerstone Research,Deutsche Boerse,57,DBPedia_3636Forbes_632
dbpedia_forbes_1077,DBPedia_1076,Forbes_379,Österreichische Postsparkasse,State Street,50,DBPedia_1076Forbes_379
dbpedia_forbes_7721,DBPedia_7720,Forbes_1525,Bank of Dalian,Bank of India,81,DBPedia_7720Forbes_1525
dbpedia_forbes_2013,DBPedia_2012,Forbes_769,Lands' End,Henderson Land,70,DBPedia_2012Forbes_769
dbpedia_forbes_6063,DBPedia_6062,Forbes_734,First National Bank of Botswana,National Bank of Kuwait ,78,DBPedia_6062Forbes_734
dbpedia_forbes_10486,DBPedia_10485,Forbes_1344,Gécamines,Garmin,71,DBPedia_10485Forbes_1344
dbpedia_forbes_7510,DBPedia_7509,Forbes_86,Pepkor,PepsiCo,62,DBPedia_7509Forbes_86
dbpedia_forbes_5995,DBPedia_5994,Forbes_145,Tchibo,Hitachi,62,DBPedia_5994Forbes_145
dbpedia_forbes_4219,DBPedia_4218,Forbes_482,Ingredion,Nintendo,59,DBPedia_4218Forbes_482
dbpedia_forbes_9428,DBPedia_9427,Forbes_1164,Andersen Corporation,CJ Corporation,71,DBPedia_9427Forbes_1164
dbpedia_forbes_4915,DBPedia_4914,Forbes_73,Groupe Casino,AIA Group,73,DBPedia_4914Forbes_73
dbpedia_forbes_9700,DBPedia_9699,Forbes_472,Istrabenz,FirstRand,67,DBPedia_9699Forbes_472
dbpedia_forbes_3524,DBPedia_3523,Forbes_387,Yugoimport SDPR,Sompo,50,DBPedia_3523Forbes_387
dbpedia_forbes_5335,DBPedia_5334,Forbes_1181,Safedom,Secom,67,DBPedia_5334Forbes_1181
dbpedia_forbes_9575,DBPedia_9574,Forbes_8,Adama Agricultural Solutions,Agricultural Bank of China,52,DBPedia_9574Forbes_8
dbpedia_forbes_5720,DBPedia_5719,Forbes_615,Gol Linhas Aéreas Inteligentes,Delta Air Lines,50,DBPedia_5719Forbes_615
dbpedia_forbes_76,DBPedia_75,Forbes_1353,CalBank,Halkbank,80,DBPedia_75Forbes_1353
dbpedia_forbes_7596,DBPedia_7595,Forbes_46,Ryobi,RBC,50,DBPedia_7595Forbes_46
dbpedia_forbes_3059,DBPedia_3058,Forbes_942,Aldermore,Amcor,57,DBPedia_3058Forbes_942
dbpedia_forbes_4822,DBPedia_4821,Forbes_644,Ballarpur Industries,Hindalco Industries,67,DBPedia_4821Forbes_644
dbpedia_forbes_813,DBPedia_812,Forbes_1627,Equity Bank Rwanda Limited,Commercial International Bank,55,DBPedia_812Forbes_1627
dbpedia_forbes_7064,DBPedia_7063,Forbes_367,Equity Bank (United States),United Overseas Bank,71,DBPedia_7063Forbes_367
dbpedia_forbes_8734,DBPedia_8733,Forbes_1916,O. N. Sunde,Cencosud,59,DBPedia_8733Forbes_1916
dbpedia_forbes_2230,DBPedia_2229,Forbes_1631,Insight Enterprises,Clal Insurance Enterprises ,67,DBPedia_2229Forbes_1631
dbpedia_forbes_7067,DBPedia_7066,Forbes_51,"Tenable, Inc.",Intel,62,DBPedia_7066Forbes_51
dbpedia_forbes_7290,DBPedia_7289,Forbes_590,FINCA International,Fosun International,84,DBPedia_7289Forbes_590
dbpedia_forbes_1779,DBPedia_1778,Forbes_984,Arnoldo Mondadori Editore,Arrow Electronics,48,DBPedia_1778Forbes_984
dbpedia_forbes_9052,DBPedia_9051,Forbes_391,Sociedad Química y Minera,American Tower,47,DBPedia_9051Forbes_391
dbpedia_forbes_2599,DBPedia_2598,Forbes_107,"Commonwealth Associates, Inc.",Commonwealth Bank,64,DBPedia_2598Forbes_107
dbpedia_forbes_1100,DBPedia_1099,Forbes_1807,Miniso,NIO,67,DBPedia_1099Forbes_1807
dbpedia_forbes_4550,DBPedia_4549,Forbes_1843,Scottrade,Trade Desk,63,DBPedia_4549Forbes_1843
dbpedia_forbes_9712,DBPedia_9711,Forbes_1064,Telenor Pakistan,Telenor,61,DBPedia_9711Forbes_1064
dbpedia_forbes_4415,DBPedia_4414,Forbes_1104,Vertiv,Ovintiv,62,DBPedia_4414Forbes_1104
dbpedia_forbes_3756,DBPedia_3755,Forbes_1979,CNNC International Limited,Logitech International,75,DBPedia_3755Forbes_1979
dbpedia_forbes_4924,DBPedia_4923,Forbes_232,PLDT,PTT ,57,DBPedia_4923Forbes_232
dbpedia_forbes_3643,DBPedia_3642,Forbes_454,Meditech,MediaTek,75,DBPedia_3642Forbes_454
dbpedia_forbes_6555,DBPedia_6554,Forbes_153,Siberian Coal Energy Company,Deere & Company,59,DBPedia_6554Forbes_153
dbpedia_forbes_7032,DBPedia_7031,Forbes_1182,ARAG SE,Angang Steel,63,DBPedia_7031Forbes_1182
dbpedia_forbes_7619,DBPedia_7618,Forbes_230,Fuso (company),Southern Company,71,DBPedia_7618Forbes_230
dbpedia_forbes_1572,DBPedia_1571,Forbes_1220,Dana Incorporated,Carnival Corporation,65,DBPedia_1571Forbes_1220
dbpedia_forbes_1873,DBPedia_1872,Forbes_894,Ferrero SpA,Ferrovial,60,DBPedia_1872Forbes_894
dbpedia_forbes_2550,DBPedia_2549,Forbes_1024,Logan's Roadhouse,Anta Sports Products,54,DBPedia_2549Forbes_1024
dbpedia_forbes_3444,DBPedia_3443,Forbes_5,Consorcio ARA,China Construction Bank,61,DBPedia_3443Forbes_5
dbpedia_forbes_10249,DBPedia_10248,Forbes_1788,Timocom,Hotai Motor,56,DBPedia_10248Forbes_1788
dbpedia_forbes_4696,DBPedia_4695,Forbes_301,Luxottica,EssilorLuxottica,72,DBPedia_4695Forbes_301
dbpedia_forbes_3964,DBPedia_3963,Forbes_1046,PageGroup,PulteGroup,74,DBPedia_3963Forbes_1046
dbpedia_forbes_1538,DBPedia_1537,Forbes_1634,Galena Biopharma,Sino Biopharmaceutical,63,DBPedia_1537Forbes_1634
dbpedia_forbes_7964,DBPedia_7963,Forbes_168,Euronics,Medtronic,71,DBPedia_7963Forbes_168
dbpedia_forbes_8306,DBPedia_8305,Forbes_319,Kuhn's Quality Foods,Tyson Foods,58,DBPedia_8305Forbes_319
dbpedia_forbes_10543,DBPedia_10542,Forbes_1502,ADLINK,Adient,67,DBPedia_10542Forbes_1502
dbpedia_forbes_1558,DBPedia_1557,Forbes_27,CITIC Guoan Group,Citigroup,69,DBPedia_1557Forbes_27
dbpedia_forbes_1294,DBPedia_1293,Forbes_746,Penta-Ocean,PKN Orlen,60,DBPedia_1293Forbes_746
dbpedia_forbes_8264,DBPedia_8263,Forbes_1443,Koryolink,Olin,62,DBPedia_8263Forbes_1443
dbpedia_forbes_6286,DBPedia_6285,Forbes_125,NewRiver,Unilever,62,DBPedia_6285Forbes_125
dbpedia_forbes_2308,DBPedia_2307,Forbes_1002,Blom,Block,67,DBPedia_2307Forbes_1002
dbpedia_forbes_4831,DBPedia_4830,Forbes_1844,Helly Hansen,Chr. Hansen Holding,60,DBPedia_4830Forbes_1844
dbpedia_forbes_10287,DBPedia_10286,Forbes_634,CHC Helicopter,China Tower Corp.,60,DBPedia_10286Forbes_634
dbpedia_forbes_9316,DBPedia_9315,Forbes_45,Infobip,Sinopec,57,DBPedia_9315Forbes_45
dbpedia_forbes_7280,DBPedia_7279,Forbes_1527,National Bank of Commerce (Tanzania),Commercial Bank of Qatar ,72,DBPedia_7279Forbes_1527
dbpedia_forbes_7015,DBPedia_7014,Forbes_430,Broadway Limited Imports,Imperial Brands,51,DBPedia_7014Forbes_430
dbpedia_forbes_4962,DBPedia_4961,Forbes_634,Tegra Incorporadora,China Tower Corp.,57,DBPedia_4961Forbes_634
dbpedia_forbes_2828,DBPedia_2827,Forbes_516,Alex Lee Inc.,Ally Financial,54,DBPedia_2827Forbes_516
dbpedia_forbes_6765,DBPedia_6764,Forbes_99,DNO ASA,Sanofi ,62,DBPedia_6764Forbes_99
dbpedia_forbes_8852,DBPedia_8851,Forbes_1024,BBC Studios Productions,Anta Sports Products,60,DBPedia_8851Forbes_1024
dbpedia_forbes_5455,DBPedia_5454,Forbes_1113,Elion Enterprises Limited,Beijing Enterprises,68,DBPedia_5454Forbes_1113
dbpedia_forbes_6208,DBPedia_6207,Forbes_432,Heracles General Cement,General Mills,56,DBPedia_6207Forbes_432
dbpedia_forbes_2566,DBPedia_2565,Forbes_1016,Loma Negra,Legrand,59,DBPedia_2565Forbes_1016
dbpedia_forbes_7380,DBPedia_7379,Forbes_616,Berry Petroleum Company,Bharat Petroleum,67,DBPedia_7379Forbes_616
dbpedia_forbes_1218,DBPedia_1217,Forbes_1790,Victorinox,Clorox,62,DBPedia_1217Forbes_1790
dbpedia_forbes_8557,DBPedia_8556,Forbes_267,Mothercare,Mastercard,70,DBPedia_8556Forbes_267
dbpedia_forbes_7607,DBPedia_7606,Forbes_1769,Russell Brands,Newell Brands,74,DBPedia_7606Forbes_1769
dbpedia_forbes_3829,DBPedia_3828,Forbes_914,Airbus Helicopters,Asustek Computer,59,DBPedia_3828Forbes_914
dbpedia_forbes_1468,DBPedia_1467,Forbes_140,Minsur,Mitsui,67,DBPedia_1467Forbes_140
dbpedia_forbes_8450,DBPedia_8449,Forbes_1057,Devki Group,3i Group,74,DBPedia_8449Forbes_1057
dbpedia_forbes_5565,DBPedia_5564,Forbes_922,Shoei,Shopify,67,DBPedia_5564Forbes_922
dbpedia_forbes_6097,DBPedia_6096,Forbes_597,TeleMessage,Telstra,56,DBPedia_6096Forbes_597
dbpedia_forbes_936,DBPedia_935,Forbes_319,Co-Ro Food,Tyson Foods,57,DBPedia_935Forbes_319
dbpedia_forbes_4580,DBPedia_4579,Forbes_1711,The ODP Corporation,Sumec Corporation,72,DBPedia_4579Forbes_1711
dbpedia_forbes_7044,DBPedia_7043,Forbes_844,"Here, There & Everywhere (company)",The Hershey Company,71,DBPedia_7043Forbes_844
