Match ID,dbpedia_uid,sbti_uid,dbpedia_company,sbti_company,Similarity Score,dbpedia_sbti_uids
dbpedia_sbti_7853,DBPedia_7852,SBTI_3459,AmalBank,mBank S.A,71,DBPedia_7852SBTI_3459
dbpedia_sbti_2916,DBPedia_2915,SBTI_5305,Eddie Bauer,Ted Baker,70,DBPedia_2915SBTI_5305
dbpedia_sbti_2197,DBPedia_2196,SBTI_3789,Neste,Nestlé,80,DBPedia_2196SBTI_3789
dbpedia_sbti_6730,DBPedia_6729,SBTI_107,2waytraffic,"ADTRAN, Inc.",57,DBPedia_6729SBTI_107
dbpedia_sbti_2000,DBPedia_1999,SBTI_1707,Avis Europe,Envases Europe,72,DBPedia_1999SBTI_1707
dbpedia_sbti_9707,DBPedia_9706,SBTI_3441,Teollisuuden Voima,Materialise N.V.,55,DBPedia_9706SBTI_3441
dbpedia_sbti_10444,DBPedia_10443,SBTI_4171,Ferguson plc,Pearson PLC,78,DBPedia_10443SBTI_4171
dbpedia_sbti_9185,DBPedia_9184,SBTI_624,S IMMO,BEFIMMO SA,75,DBPedia_9184SBTI_624
dbpedia_sbti_920,DBPedia_919,SBTI_3678,Direct Line Group,MS Direct Group AG,74,DBPedia_919SBTI_3678
dbpedia_sbti_2428,DBPedia_2427,SBTI_2244,Coop Zone,Group One,67,DBPedia_2427SBTI_2244
dbpedia_sbti_2023,DBPedia_2022,SBTI_2870,Taco John's,John Sisk & Son,67,DBPedia_2022SBTI_2870
dbpedia_sbti_1554,DBPedia_1553,SBTI_133,Zakhidenergo,Agder Energi,58,DBPedia_1553SBTI_133
dbpedia_sbti_8973,DBPedia_8972,SBTI_1282,Champion REIT,Crombie REIT,64,DBPedia_8972SBTI_1282
dbpedia_sbti_6323,DBPedia_6322,SBTI_4454,Reformhaus,Reform,75,DBPedia_6322SBTI_4454
dbpedia_sbti_1084,DBPedia_1083,SBTI_5914,Nalco Water,WATERBOM BALI,67,DBPedia_1083SBTI_5914
dbpedia_sbti_7163,DBPedia_7162,SBTI_750,Bolloré Transport & Logistics,Bolloré Logistics,76,DBPedia_7162SBTI_750
dbpedia_sbti_4154,DBPedia_4153,SBTI_1568,Just Eat Takeaway.com,East Japan Railway Company,60,DBPedia_4153SBTI_1568
dbpedia_sbti_4345,DBPedia_4344,SBTI_2639,Idorsia,Indra,67,DBPedia_4344SBTI_2639
dbpedia_sbti_4391,DBPedia_4390,SBTI_286,Depository Trust & Clearing Corporation,American Tower Corporation,63,DBPedia_4390SBTI_286
dbpedia_sbti_6207,DBPedia_6206,SBTI_3986,LATAM Brasil,Odata Brasil S.A.,71,DBPedia_6206SBTI_3986
dbpedia_sbti_10369,DBPedia_10368,SBTI_524,AVI-SPL,Aviva PLC,75,DBPedia_10368SBTI_524
dbpedia_sbti_740,DBPedia_739,SBTI_1512,KWorld,DP World,71,DBPedia_739SBTI_1512
dbpedia_sbti_3046,DBPedia_3045,SBTI_4533,K+S,RKW SE,67,DBPedia_3045SBTI_4533
dbpedia_sbti_8152,DBPedia_8151,SBTI_5288,Synnex,TD SYNNEX,80,DBPedia_8151SBTI_5288
dbpedia_sbti_9380,DBPedia_9379,SBTI_3318,Clean Diesel Technologies,Luxfer MEL Technologies,75,DBPedia_9379SBTI_3318
dbpedia_sbti_8305,DBPedia_8304,SBTI_1575,Korea Internet Neutral Exchange,ECA International Group,59,DBPedia_8304SBTI_1575
dbpedia_sbti_10510,DBPedia_10509,SBTI_2618,Heritage Internet Technologies,Imagination Technologies,74,DBPedia_10509SBTI_2618
dbpedia_sbti_1959,DBPedia_1958,SBTI_1379,Diehl Metall,De-Metal a.s.,67,DBPedia_1958SBTI_1379
dbpedia_sbti_2688,DBPedia_2687,SBTI_2943,Brown–Forman,Kaufman & Broad,64,DBPedia_2687SBTI_2943
dbpedia_sbti_7482,DBPedia_7481,SBTI_4191,Pertamina,Permira,75,DBPedia_7481SBTI_4191
dbpedia_sbti_2304,DBPedia_2303,SBTI_1564,Camargo Corrêa Desenvolvimento Imobiliário,Earls Court Development Company,48,DBPedia_2303SBTI_1564
dbpedia_sbti_5379,DBPedia_5378,SBTI_6151,Pharmacyclics,Zuellig Pharma,59,DBPedia_5378SBTI_6151
dbpedia_sbti_9940,DBPedia_9939,SBTI_3821,Rosneftegaz,NEXTEAM,56,DBPedia_9939SBTI_3821
dbpedia_sbti_5361,DBPedia_5360,SBTI_5858,Journal Media Group,Vita Group Unlimited,72,DBPedia_5360SBTI_5858
dbpedia_sbti_7190,DBPedia_7189,SBTI_4988,Sonat,Sonepar,67,DBPedia_7189SBTI_4988
dbpedia_sbti_6866,DBPedia_6865,SBTI_1571,Topcon,Eaton,55,DBPedia_6865SBTI_1571
dbpedia_sbti_7284,DBPedia_7283,SBTI_4054,Orange Moldova,ORANGE,60,DBPedia_7283SBTI_4054
dbpedia_sbti_3829,DBPedia_3828,SBTI_2699,Airbus Helicopters,Inter Cars SA,58,DBPedia_3828SBTI_2699
dbpedia_sbti_5174,DBPedia_5173,SBTI_2142,Plains Exploration & Production,Glaston Corporation,62,DBPedia_5173SBTI_2142
dbpedia_sbti_737,DBPedia_736,SBTI_1017,Chang Hwa Bank,"CHANG HWA COMMERCIAL BANK, LTD.",65,DBPedia_736SBTI_1017
dbpedia_sbti_3391,DBPedia_3390,SBTI_1194,Conduent,Condé Nast,71,DBPedia_3390SBTI_1194
dbpedia_sbti_9448,DBPedia_9447,SBTI_3204,Leo Pharma,LEO Pharma A/S,83,DBPedia_9447SBTI_3204
dbpedia_sbti_1138,DBPedia_1137,SBTI_2887,United Energy Systems of Ukraine,JSW Energy Limited,52,DBPedia_1137SBTI_2887
dbpedia_sbti_4944,DBPedia_4943,SBTI_1176,Pacific Gas and Electric Company,"COMPAL ELECTRONICS, INC.",63,DBPedia_4943SBTI_1176
dbpedia_sbti_3327,DBPedia_3326,SBTI_1512,Camping World,DP World,67,DBPedia_3326SBTI_1512
dbpedia_sbti_6480,DBPedia_6479,SBTI_4018,Volcan (mining company),Ololo Farming Company,71,DBPedia_6479SBTI_4018
dbpedia_sbti_2102,DBPedia_2101,SBTI_6009,Intergroup Financial Services,Woori Financial Group,72,DBPedia_2101SBTI_6009
dbpedia_sbti_8153,DBPedia_8152,SBTI_555,BCA Marketplace,Back Market,69,DBPedia_8152SBTI_555
dbpedia_sbti_7058,DBPedia_7057,SBTI_4509,First Milk (company),Rice Fruit Company,72,DBPedia_7057SBTI_4509
dbpedia_sbti_6467,DBPedia_6466,SBTI_338,Bojangles (restaurant),API Restauration,61,DBPedia_6466SBTI_338
dbpedia_sbti_8896,DBPedia_8895,SBTI_5030,Otis Spunkmeyer,Splunk Inc.,56,DBPedia_8895SBTI_5030
dbpedia_sbti_4528,DBPedia_4527,SBTI_5019,Carispezia,Speira,62,DBPedia_4527SBTI_5019
dbpedia_sbti_2422,DBPedia_2421,SBTI_1557,Compagnie Centrale de Réassurance,E Source Companies LLC,59,DBPedia_2421SBTI_1557
dbpedia_sbti_9889,DBPedia_9888,SBTI_6012,"Worldpay, Inc.",Workday,63,DBPedia_9888SBTI_6012
dbpedia_sbti_6461,DBPedia_6460,SBTI_5746,Variety Wholesalers,Valdese Weavers,59,DBPedia_6460SBTI_5746
dbpedia_sbti_1132,DBPedia_1131,SBTI_4113,TASC Outsourcing,PA Consulting,55,DBPedia_1131SBTI_4113
dbpedia_sbti_10703,DBPedia_10702,SBTI_4241,Motala Verkstad,Planwerkstatt GmbH,55,DBPedia_10702SBTI_4241
dbpedia_sbti_5466,DBPedia_5465,SBTI_1698,Benecke-Kaliko,EnerKey Oy,58,DBPedia_5465SBTI_1698
dbpedia_sbti_6894,DBPedia_6893,SBTI_1353,Dan Hotels,Danone,62,DBPedia_6893SBTI_1353
dbpedia_sbti_9855,DBPedia_9854,SBTI_1054,Objet Geometries,Choice Properties REIT,53,DBPedia_9854SBTI_1054
dbpedia_sbti_8266,DBPedia_8265,SBTI_6151,Wörwag Pharma,Zuellig Pharma,62,DBPedia_8265SBTI_6151
dbpedia_sbti_6818,DBPedia_6817,SBTI_93,Avadel Pharmaceuticals,Addeira Pharmaceuticals AB,83,DBPedia_6817SBTI_93
dbpedia_sbti_10652,DBPedia_10651,SBTI_2377,Odakyu Electric Railway,Hawaiian Electric,65,DBPedia_10651SBTI_2377
dbpedia_sbti_10457,DBPedia_10456,SBTI_5244,Nova Chemicals,"TAKAGI CHEMICALS, INC.",71,DBPedia_10456SBTI_5244
dbpedia_sbti_4482,DBPedia_4481,SBTI_1735,Prym,ERM,57,DBPedia_4481SBTI_1735
dbpedia_sbti_5224,DBPedia_5223,SBTI_4454,ROMARM,Reform,67,DBPedia_5223SBTI_4454
dbpedia_sbti_4811,DBPedia_4810,SBTI_2526,Toho Zinc,HP Inc,67,DBPedia_4810SBTI_2526
dbpedia_sbti_2048,DBPedia_2047,SBTI_2206,Southern Natural Gas,Great Southern Bank,62,DBPedia_2047SBTI_2206
dbpedia_sbti_4413,DBPedia_4412,SBTI_1054,Corporate Office Properties Trust,Choice Properties REIT,65,DBPedia_4412SBTI_1054
dbpedia_sbti_4901,DBPedia_4900,SBTI_2268,Grupo Bimbo,Grupo Boticário,72,DBPedia_4900SBTI_2268
dbpedia_sbti_7286,DBPedia_7285,SBTI_3317,Yahoo! Inc. (2017–present),"Lux Research, Inc.",53,DBPedia_7285SBTI_3317
dbpedia_sbti_6429,DBPedia_6428,SBTI_1859,International Ferro Metals,Ferrero International S.A.,82,DBPedia_6428SBTI_1859
dbpedia_sbti_1868,DBPedia_1867,SBTI_4310,Rock River Arms,Pro Invenia AS,62,DBPedia_1867SBTI_4310
dbpedia_sbti_5554,DBPedia_5553,SBTI_5691,GPH Ispat,Unipart Group,64,DBPedia_5553SBTI_5691
dbpedia_sbti_2640,DBPedia_2639,SBTI_2558,Gebr. Heller,Hunkemöller B.V.,64,DBPedia_2639SBTI_2558
dbpedia_sbti_8329,DBPedia_8328,SBTI_4232,People's Leasing & Finance,Piraeus Financial Holdings S.A.,59,DBPedia_8328SBTI_4232
dbpedia_sbti_4656,DBPedia_4655,SBTI_3595,Zara Home,Mistral Home,67,DBPedia_4655SBTI_3595
dbpedia_sbti_8265,DBPedia_8264,SBTI_1001,Nektar Therapeutics,Centrient Pharmaceuticals,55,DBPedia_8264SBTI_1001
dbpedia_sbti_6975,DBPedia_6974,SBTI_1081,Invej,Cinven,73,DBPedia_6974SBTI_1081
dbpedia_sbti_6634,DBPedia_6633,SBTI_5544,Lottoland,Tourlane,59,DBPedia_6633SBTI_5544
dbpedia_sbti_1417,DBPedia_1416,SBTI_2745,NII Holdings,IQVIA Holdings Inc,80,DBPedia_1416SBTI_2745
dbpedia_sbti_4171,DBPedia_4170,SBTI_3398,Maruha Nichiro,Manuchar NV,56,DBPedia_4170SBTI_3398
dbpedia_sbti_925,DBPedia_924,SBTI_904,Poste Vita and Poste Assicura,Canada Post | Postes Canada,63,DBPedia_924SBTI_904
dbpedia_sbti_5681,DBPedia_5680,SBTI_132,Angi Inc.,AGC Inc.,80,DBPedia_5680SBTI_132
dbpedia_sbti_5743,DBPedia_5742,SBTI_2149,Cboe Global Markets,"GLOBAL MALL CO., LTD.",65,DBPedia_5742SBTI_2149
dbpedia_sbti_10488,DBPedia_10487,SBTI_4486,Grong Sparebank,RENK Group,64,DBPedia_10487SBTI_4486
dbpedia_sbti_5453,DBPedia_5452,SBTI_373,Arcelor,Arco,73,DBPedia_5452SBTI_373
dbpedia_sbti_7938,DBPedia_7937,SBTI_840,JTC plc,BT plc,77,DBPedia_7937SBTI_840
dbpedia_sbti_3805,DBPedia_3804,SBTI_1108,Barclays Wealth,Clays Ltd.,67,DBPedia_3804SBTI_1108
dbpedia_sbti_4965,DBPedia_4964,SBTI_6044,Oxford Instruments,Xior Student Housing NV,59,DBPedia_4964SBTI_6044
dbpedia_sbti_1428,DBPedia_1427,SBTI_1038,SF Express,Chilexpress S.A.,72,DBPedia_1427SBTI_1038
dbpedia_sbti_183,DBPedia_182,SBTI_2374,Beechworth Bakery,Hauser & Wirth,55,DBPedia_182SBTI_2374
dbpedia_sbti_2186,DBPedia_2185,SBTI_1589,PEMCO,ECOS,67,DBPedia_2185SBTI_1589
dbpedia_sbti_1054,DBPedia_1053,SBTI_3821,Team neusta,NEXTEAM,67,DBPedia_1053SBTI_3821
dbpedia_sbti_4161,DBPedia_4160,SBTI_5773,SupportSave,VAUDE Sport,64,DBPedia_4160SBTI_5773
dbpedia_sbti_735,DBPedia_734,SBTI_1827,Jack's,Falck A/S,67,DBPedia_734SBTI_1827
dbpedia_sbti_1081,DBPedia_1080,SBTI_5388,"Orrick, Herrington & Sutcliffe",The Edrington Group Limited,52,DBPedia_1080SBTI_5388
dbpedia_sbti_505,DBPedia_504,SBTI_3534,Tyro Payments,Metro AG,57,DBPedia_504SBTI_3534
dbpedia_sbti_1025,DBPedia_1024,SBTI_2584,Uniadex,Icade,67,DBPedia_1024SBTI_2584
dbpedia_sbti_8987,DBPedia_8986,SBTI_2969,Kellogg's,Keflico A/S,60,DBPedia_8986SBTI_2969
dbpedia_sbti_5712,DBPedia_5711,SBTI_5257,Stance (brand),Tammer Brands,72,DBPedia_5711SBTI_5257
dbpedia_sbti_9411,DBPedia_9410,SBTI_3710,Mobily,MyMobility,75,DBPedia_9410SBTI_3710
dbpedia_sbti_3134,DBPedia_3133,SBTI_470,Bill Heard Enterprises,Atlas Export Enterprises,70,DBPedia_3133SBTI_470
dbpedia_sbti_5677,DBPedia_5676,SBTI_3746,Storstockholms Lokaltrafik,"NARITA SEITOSHO Co., Ltd.",50,DBPedia_5676SBTI_3746
dbpedia_sbti_784,DBPedia_783,SBTI_1709,Forth Dimension Displays,Environmental Dimension Partnership,54,DBPedia_783SBTI_1709
dbpedia_sbti_8274,DBPedia_8273,SBTI_2512,Yahoo!,HopLop,55,DBPedia_8273SBTI_2512
dbpedia_sbti_1013,DBPedia_1012,SBTI_3562,Michel Cluizel,Miele & Cie. KG,62,DBPedia_1012SBTI_3562
dbpedia_sbti_2938,DBPedia_2937,SBTI_5578,Auckland Transport,Transport for London,68,DBPedia_2937SBTI_5578
dbpedia_sbti_8578,DBPedia_8577,SBTI_4866,SDF Group,SIDEL Group,80,DBPedia_8577SBTI_4866
dbpedia_sbti_1346,DBPedia_1345,SBTI_1098,Cincinnati Financial,Clarios International Inc.,58,DBPedia_1345SBTI_1098
dbpedia_sbti_6178,DBPedia_6177,SBTI_1932,Podium (company),Ford Motor Company,69,DBPedia_6177SBTI_1932
dbpedia_sbti_806,DBPedia_805,SBTI_1385,Noodles & Company,Deere & Company,71,DBPedia_805SBTI_1385
dbpedia_sbti_5653,DBPedia_5652,SBTI_4641,Showa Shell Sekiyu,SAN-ESU LLC,55,DBPedia_5652SBTI_4641
dbpedia_sbti_658,DBPedia_657,SBTI_779,China Construction Bank,BOUYGUES CONSTRUCTION,64,DBPedia_657SBTI_779
dbpedia_sbti_6243,DBPedia_6242,SBTI_236,Iliad SA,Alperia SpA,63,DBPedia_6242SBTI_236
dbpedia_sbti_6441,DBPedia_6440,SBTI_569,Berjaya Corporation,Ball Corporation,80,DBPedia_6440SBTI_569
dbpedia_sbti_9119,DBPedia_9118,SBTI_3813,New Hope Coal,News Corp,64,DBPedia_9118SBTI_3813
dbpedia_sbti_10574,DBPedia_10573,SBTI_5571,TOA Technologies,Trane Technologies Plc.,79,DBPedia_10573SBTI_5571
dbpedia_sbti_10050,DBPedia_10049,SBTI_5797,Verifone,Verizon,80,DBPedia_10049SBTI_5797
dbpedia_sbti_6883,DBPedia_6882,SBTI_84,Access Bank Rwanda,Active Brands,58,DBPedia_6882SBTI_84
dbpedia_sbti_1682,DBPedia_1681,SBTI_5036,Bruntwood,SproutWorld,60,DBPedia_1681SBTI_5036
dbpedia_sbti_8891,DBPedia_8890,SBTI_1694,PGE Polska Grupa Energetyczna,Energia Group,52,DBPedia_8890SBTI_1694
dbpedia_sbti_2352,DBPedia_2351,SBTI_943,Community Health Systems,Cardo Systems Ltd.,63,DBPedia_2351SBTI_943
dbpedia_sbti_5249,DBPedia_5248,SBTI_3790,NetZero,Net Zero Group,67,DBPedia_5248SBTI_3790
dbpedia_sbti_3565,DBPedia_3564,SBTI_3000,Grainger plc,Kier Group plc,69,DBPedia_3564SBTI_3000
dbpedia_sbti_7520,DBPedia_7519,SBTI_2505,Precision Drilling,"Hon Hai Precision Inc. Co., Ltd.",57,DBPedia_7519SBTI_2505
dbpedia_sbti_7092,DBPedia_7091,SBTI_6137,DatPiff,Ziff Davis,59,DBPedia_7091SBTI_6137
dbpedia_sbti_1754,DBPedia_1753,SBTI_3673,Juwi,Mowi,50,DBPedia_1753SBTI_3673
dbpedia_sbti_6545,DBPedia_6544,SBTI_3554,Cytosorbents Corporation,Microsoft Corporation,76,DBPedia_6544SBTI_3554
dbpedia_sbti_5417,DBPedia_5416,SBTI_2874,Johnson Controls,Johnson Electric,69,DBPedia_5416SBTI_2874
dbpedia_sbti_6853,DBPedia_6852,SBTI_3137,Heinen's Fine Foods,Labeyrie Fine Foods,74,DBPedia_6852SBTI_3137
dbpedia_sbti_1686,DBPedia_1685,SBTI_1403,Tokai Carbon,Delta Carbon,75,DBPedia_1685SBTI_1403
dbpedia_sbti_376,DBPedia_375,SBTI_860,Salomon Brothers,Burges Salmon LLP,67,DBPedia_375SBTI_860
dbpedia_sbti_4301,DBPedia_4300,SBTI_4036,Lonmin,onsemi,67,DBPedia_4300SBTI_4036
dbpedia_sbti_1852,DBPedia_1851,SBTI_4904,Tanaka Kikinzoku,"SINKO KINZOKU Co.,Ltd",61,DBPedia_1851SBTI_4904
dbpedia_sbti_8149,DBPedia_8148,SBTI_3760,Sonatrach,Natura & Co,67,DBPedia_8148SBTI_3760
dbpedia_sbti_1880,DBPedia_1879,SBTI_5413,ERM (consultancy),The Lift Consultancy,74,DBPedia_1879SBTI_5413
dbpedia_sbti_1472,DBPedia_1471,SBTI_986,Leica Camera,Celestica,67,DBPedia_1471SBTI_986
dbpedia_sbti_10117,DBPedia_10116,SBTI_1453,Gem Diamonds,Diamond Packaging,62,DBPedia_10116SBTI_1453
dbpedia_sbti_2370,DBPedia_2369,SBTI_168,Baskin-Robbins,AISIN CORPORATION,58,DBPedia_2369SBTI_168
dbpedia_sbti_3250,DBPedia_3249,SBTI_352,Vaughan Media,Aqua America,64,DBPedia_3249SBTI_352
dbpedia_sbti_4923,DBPedia_4922,SBTI_475,Atos Syntel,Atos SE,78,DBPedia_4922SBTI_475
dbpedia_sbti_1971,DBPedia_1970,SBTI_4977,SolarPark Korea,Solar A/S,58,DBPedia_1970SBTI_4977
dbpedia_sbti_1996,DBPedia_1995,SBTI_2462,Choppies,Hines,62,DBPedia_1995SBTI_2462
dbpedia_sbti_6114,DBPedia_6113,SBTI_161,Edmundson Electrical,Airam Electric,59,DBPedia_6113SBTI_161
dbpedia_sbti_10287,DBPedia_10286,SBTI_1052,CHC Helicopter,ChocDecor,61,DBPedia_10286SBTI_1052
dbpedia_sbti_10134,DBPedia_10133,SBTI_133,Eidsiva Energi,Agder Energi,62,DBPedia_10133SBTI_133
dbpedia_sbti_1480,DBPedia_1479,SBTI_4780,Steve & Barry's,SES S.A.,60,DBPedia_1479SBTI_4780
dbpedia_sbti_8113,DBPedia_8112,SBTI_3386,Mapei,MANE,67,DBPedia_8112SBTI_3386
dbpedia_sbti_6093,DBPedia_6092,SBTI_4820,International Comfort Products,SHI International Corp,73,DBPedia_6092SBTI_4820
dbpedia_sbti_9457,DBPedia_9456,SBTI_4095,Mabuchi Motor,OTTO FUCHS,61,DBPedia_9456SBTI_4095
dbpedia_sbti_1434,DBPedia_1433,SBTI_4316,Gazelle (Internet company),Procter & Gamble Company,70,DBPedia_1433SBTI_4316
dbpedia_sbti_8626,DBPedia_8625,SBTI_4513,Claro Puerto Rico,"Ricoh Co., Ltd.",62,DBPedia_8625SBTI_4513
dbpedia_sbti_10631,DBPedia_10630,SBTI_1350,Korea Institute for Advancement of Technology,Danish Technological Institute,61,DBPedia_10630SBTI_1350
dbpedia_sbti_2118,DBPedia_2117,SBTI_3029,Klabin,Klabin S.A.,75,DBPedia_2117SBTI_3029
dbpedia_sbti_2810,DBPedia_2809,SBTI_5693,White Mountains Insurance Group,UNIQA Insurance Group AG,69,DBPedia_2809SBTI_5693
dbpedia_sbti_10070,DBPedia_10069,SBTI_895,Cray,Calyx,67,DBPedia_10069SBTI_895
dbpedia_sbti_1043,DBPedia_1042,SBTI_2610,WIKA,IKEA,75,DBPedia_1042SBTI_2610
dbpedia_sbti_5095,DBPedia_5094,SBTI_3440,Janata Bank,Material Bank,67,DBPedia_5094SBTI_3440
dbpedia_sbti_10243,DBPedia_10242,SBTI_4126,Auntie Anne's,Palcut A/S,61,DBPedia_10242SBTI_4126
dbpedia_sbti_5075,DBPedia_5074,SBTI_5618,PCSB Bank,TSB Bank,82,DBPedia_5074SBTI_5618
dbpedia_sbti_9552,DBPedia_9551,SBTI_3456,A10 Networks,Mayer-network,72,DBPedia_9551SBTI_3456
dbpedia_sbti_3949,DBPedia_3948,SBTI_2598,Formula Systems,IFCO Systems,74,DBPedia_3948SBTI_2598
dbpedia_sbti_3138,DBPedia_3137,SBTI_4688,Shanghai Municipal Investment Group,SCA Investments LTD T/A Gousto,58,DBPedia_3137SBTI_4688
dbpedia_sbti_9925,DBPedia_9924,SBTI_2843,California Resources Corporation,JetBlue Airways Corporation,68,DBPedia_9924SBTI_2843
dbpedia_sbti_796,DBPedia_795,SBTI_2521,Outback Steakhouse,House of Baukjen,53,DBPedia_795SBTI_2521
dbpedia_sbti_2340,DBPedia_2339,SBTI_772,Roshen,Bose,60,DBPedia_2339SBTI_772
dbpedia_sbti_4308,DBPedia_4307,SBTI_1228,Telelogic,CoreLogic,67,DBPedia_4307SBTI_1228
dbpedia_sbti_2504,DBPedia_2503,SBTI_4883,Six Flags,Sika AG,62,DBPedia_2503SBTI_4883
dbpedia_sbti_6224,DBPedia_6223,SBTI_3749,Spyker N.V.,Naspers,59,DBPedia_6223SBTI_3749
dbpedia_sbti_1745,DBPedia_1744,SBTI_5961,Whitehaven Coal,Whitbread PLC,57,DBPedia_1744SBTI_5961
dbpedia_sbti_4627,DBPedia_4626,SBTI_1607,MedCath Corp.,EDOA Corp,76,DBPedia_4626SBTI_1607
dbpedia_sbti_5880,DBPedia_5879,SBTI_5395,Centum Investment Company,The Fine Bedding Company,65,DBPedia_5879SBTI_5395
dbpedia_sbti_4071,DBPedia_4070,SBTI_5281,Nudie Jeans,"TCE Jeans Co., Ltd",59,DBPedia_4070SBTI_5281
dbpedia_sbti_2604,DBPedia_2603,SBTI_1409,Coinstar,Demcointer,67,DBPedia_2603SBTI_1409
dbpedia_sbti_62,DBPedia_61,SBTI_1234,Copersucar,Corsearch,63,DBPedia_61SBTI_1234
dbpedia_sbti_7558,DBPedia_7557,SBTI_5354,The Trade Desk,TETRA PAK,61,DBPedia_7557SBTI_5354
dbpedia_sbti_4141,DBPedia_4140,SBTI_5884,Sonnen GmbH,Vonmählen GmbH,75,DBPedia_4140SBTI_5884
dbpedia_sbti_3059,DBPedia_3058,SBTI_5493,Aldermore,Tobermore,67,DBPedia_3058SBTI_5493
dbpedia_sbti_1522,DBPedia_1521,SBTI_5074,Steelcase,Steelcase Inc.,82,DBPedia_1521SBTI_5074
dbpedia_sbti_7978,DBPedia_7977,SBTI_2288,Gruppo Torinese Trasporti,Gruppo Veronesi,60,DBPedia_7977SBTI_2288
dbpedia_sbti_9820,DBPedia_9819,SBTI_4257,Sporveien T-banen,Point B,58,DBPedia_9819SBTI_4257
dbpedia_sbti_9714,DBPedia_9713,SBTI_838,Teva Pharmaceuticals,BSP Pharmaceuticals spa,79,DBPedia_9713SBTI_838
dbpedia_sbti_5060,DBPedia_5059,SBTI_134,Jani-King,Agendi Inc,63,DBPedia_5059SBTI_134
dbpedia_sbti_7279,DBPedia_7278,SBTI_2244,Migros Online,Group One,64,DBPedia_7278SBTI_2244
dbpedia_sbti_8403,DBPedia_8402,SBTI_952,Crumbs Bake Shop,Carmo A/S,56,DBPedia_8402SBTI_952
dbpedia_sbti_95,DBPedia_94,SBTI_4942,Mattson Technology,SMA Solar Technology AG,73,DBPedia_94SBTI_4942
dbpedia_sbti_6066,DBPedia_6065,SBTI_5059,Stadtwerke München,Stantec Inc.,57,DBPedia_6065SBTI_5059
dbpedia_sbti_1511,DBPedia_1510,SBTI_1685,Endeavour Group,ENAV Group,80,DBPedia_1510SBTI_1685
dbpedia_sbti_8524,DBPedia_8523,SBTI_651,Genivar,Beneva,62,DBPedia_8523SBTI_651
dbpedia_sbti_1501,DBPedia_1500,SBTI_2462,Sinvest,Hines,67,DBPedia_1500SBTI_2462
dbpedia_sbti_6700,DBPedia_6699,SBTI_1492,ONO (Spain),Dolmen Spa,63,DBPedia_6699SBTI_1492
dbpedia_sbti_2293,DBPedia_2292,SBTI_5397,Cooper Tire & Rubber Company,The Goodyear Tire & Rubber Company,83,DBPedia_2292SBTI_5397
dbpedia_sbti_9117,DBPedia_9116,SBTI_651,Nelvana,Beneva,62,DBPedia_9116SBTI_651
dbpedia_sbti_9489,DBPedia_9488,SBTI_2636,Zinifex,Inditex,71,DBPedia_9488SBTI_2636
dbpedia_sbti_9252,DBPedia_9251,SBTI_1588,Denbury Resources,Ecora Resources PLC,67,DBPedia_9251SBTI_1588
dbpedia_sbti_6446,DBPedia_6445,SBTI_858,Hubert Burda Media,BUREAU VERITAS,56,DBPedia_6445SBTI_858
dbpedia_sbti_3292,DBPedia_3291,SBTI_3708,Yulchon,Mycronic,53,DBPedia_3291SBTI_3708
dbpedia_sbti_7485,DBPedia_7484,SBTI_4624,Scomi,Salcomp,67,DBPedia_7484SBTI_4624
dbpedia_sbti_9175,DBPedia_9174,SBTI_1116,Schlecker,Clever,67,DBPedia_9174SBTI_1116
dbpedia_sbti_8501,DBPedia_8500,SBTI_806,Bright Health,Bright Data,75,DBPedia_8500SBTI_806
dbpedia_sbti_8903,DBPedia_8902,SBTI_3431,HSBC Bank Argentina,Mashreqbank PSC,59,DBPedia_8902SBTI_3431
dbpedia_sbti_635,DBPedia_634,SBTI_1096,Bulgaria Air,Clariant AG,61,DBPedia_634SBTI_1096
dbpedia_sbti_9566,DBPedia_9565,SBTI_5471,Joie de Vivre Hospitality,TIARA HOSPITALITY,67,DBPedia_9565SBTI_5471
dbpedia_sbti_8665,DBPedia_8664,SBTI_1733,ST-Ericsson,Ericsson Group,72,DBPedia_8664SBTI_1733
dbpedia_sbti_9366,DBPedia_9365,SBTI_2797,Sainsbury's,J Sainsbury plc,77,DBPedia_9365SBTI_2797
dbpedia_sbti_3213,DBPedia_3212,SBTI_4620,Institute for Information Industry,Saitex International Dong Nai,57,DBPedia_3212SBTI_4620
dbpedia_sbti_4405,DBPedia_4404,SBTI_166,Descartes Systems Group,Airties Group S.A.S.,67,DBPedia_4404SBTI_166
dbpedia_sbti_2294,DBPedia_2293,SBTI_901,Casper Sleep,Camper S.L.,64,DBPedia_2293SBTI_901
dbpedia_sbti_2591,DBPedia_2590,SBTI_5605,Cineworld,Trioworld,67,DBPedia_2590SBTI_5605
dbpedia_sbti_6913,DBPedia_6912,SBTI_3091,Tigerair Australia,Kraiburg Austria,71,DBPedia_6912SBTI_3091
dbpedia_sbti_5824,DBPedia_5823,SBTI_1666,Empresaria Group,Embracer Group,73,DBPedia_5823SBTI_1666
dbpedia_sbti_2157,DBPedia_2156,SBTI_2664,PG Marine Group,ING Group,75,DBPedia_2156SBTI_2664
dbpedia_sbti_1540,DBPedia_1539,SBTI_227,Mix Markt,Alma Media,53,DBPedia_1539SBTI_227
